url,recipe,ingredient,match,foodex2,ghge_per_100g,lu_per_100g,weight,match_profile,match_profile_ID,Notes1,match_flavourDB,match_flavourDB_ID,Notes2,Swaps,Swaps2,prof_ID
http://allrecipes.com/recipe/slow-cooker-ribs,Slow Cooker Ribs,barbecue sauce,Barbecue or steak sauce,A045B,2.562847304,0.119981821,237,,,,,,,,,
http://allrecipes.com/recipe/slow-cooker-ribs,Slow Cooker Ribs,worcestershire sauce,Soy sauce,A044R,1.610136508,3.276807024,59.25,,,,,,,,,
http://allrecipes.com/recipe/slow-cooker-ribs,Slow Cooker Ribs,soy sauce,Soy sauce,A044R,1.610136508,3.276807024,59.25,,,,,,,,,
http://allrecipes.com/recipe/slow-cooker-ribs,Slow Cooker Ribs,teriyaki sauce,Soy sauce,A044R,1.610136508,3.276807024,59.25,,,,,,,,,
http://allrecipes.com/recipe/slow-cooker-ribs,Slow Cooker Ribs,orange juice,Juice orange,A03AM,1.14700141,0.803212851,59.25,,,,,,,,,
http://allrecipes.com/recipe/slow-cooker-ribs,Slow Cooker Ribs,hot pepper sauce or to,Hot chocolate,A03KZ,3.004688415,3.113842428,2,,,,,,,,,
http://allrecipes.com/recipe/best-basic-sweet-bread,Best Basic Sweet Bread,cow milk,Cow milk,A02LV,1.585870237,1.460674157,237,,,,,,,,,
http://allrecipes.com/recipe/best-basic-sweet-bread,Best Basic Sweet Bread,white sugar,White sugar,A032J,0.600784082,1.160147313,79,,,,,,,,,
http://allrecipes.com/recipe/best-basic-sweet-bread,Best Basic Sweet Bread,butter,Butter,A039C,33.6117324,33.38683788,79,,,,,,,,,
http://allrecipes.com/recipe/best-basic-sweet-bread,Best Basic Sweet Bread,active dry yeast,Yeast leavened pastry,A00BK,21.96033657,23.10584357,15,,,,,,,,,
http://allrecipes.com/recipe/best-basic-sweet-bread,Best Basic Sweet Bread,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,948,,,,,,,,,
http://allrecipes.com/recipe/best-basic-sweet-bread,Best Basic Sweet Bread,salt,salt (sea),A042P,0,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/best-basic-sweet-bread,Best Basic Sweet Bread,hen egg,Hen egg,A031G,1.903757509,5.576086957,140,,,,,,,,,
http://allrecipes.com/recipe/best-basic-sweet-bread,Best Basic Sweet Bread,vegetable oil,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,30,,,,,,,,,
http://allrecipes.com/recipe/el-dorado-beef-casserole,El Dorado Beef Casserole,cow meat,Cow ox or bull fresh meat,A01QX,34.04164267,58.86994949,453.6,,,,,,,,,
http://allrecipes.com/recipe/el-dorado-beef-casserole,El Dorado Beef Casserole,instant onion,Onion,A00HC,0.423678833,0.394253258,15,,,,,,,,,
http://allrecipes.com/recipe/el-dorado-beef-casserole,El Dorado Beef Casserole,garlic salt,Garlic,A00GZ,0.382843477,0.38422987,2.5,,,,,,,,,
http://allrecipes.com/recipe/el-dorado-beef-casserole,El Dorado Beef Casserole,tomato sauce,Tomato ketchup and related sauce,A044P,2.562847304,0.119981821,452.8,,,,,,,,,
http://allrecipes.com/recipe/el-dorado-beef-casserole,El Dorado Beef Casserole,black olive,Olive oil,A036P,3.791529078,14.18037436,237,,,,,,,,,
http://allrecipes.com/recipe/el-dorado-beef-casserole,El Dorado Beef Casserole,sour cream,Sour cream product,A02NA,10.68224368,10.43338684,237,,,,,,,,,
http://allrecipes.com/recipe/el-dorado-beef-casserole,El Dorado Beef Casserole,ricotta cheese,Ricotta,A02QL,16.72073027,17.9167488,237,,,,,,,,,
http://allrecipes.com/recipe/el-dorado-beef-casserole,El Dorado Beef Casserole,green chili pepper,Chili pepper (jalepeno \ habanero),A00JB,4.253594518,0.208841463,339.6,,,,,,,,,
http://allrecipes.com/recipe/el-dorado-beef-casserole,El Dorado Beef Casserole,corn tortilla chip,Tortilla chip,A00FD,0.928962921,0.43902439,169.8,,,,,,,,,
http://allrecipes.com/recipe/el-dorado-beef-casserole,El Dorado Beef Casserole,monterey jack cheese,Cheese,A02QE,13.14211514,12.9428895,226.4,,,,,,,,,
http://allrecipes.com/recipe/frosting-for-german-chocolate-cake,Frosting for German Chocolate Cake,half-and-half,Cow milk semi skimmed (half fat),A02LZ,1.585870237,1.460674157,237,,,,,,,,,
http://allrecipes.com/recipe/frosting-for-german-chocolate-cake,Frosting for German Chocolate Cake,butter,Butter,A039C,33.6117324,33.38683788,118.5,,,,,,,,,
http://allrecipes.com/recipe/frosting-for-german-chocolate-cake,Frosting for German Chocolate Cake,white sugar,White sugar,A032J,0.600784082,1.160147313,237,,,,,,,,,
http://allrecipes.com/recipe/frosting-for-german-chocolate-cake,Frosting for German Chocolate Cake,hen egg yolk,Hen egg yolk,A031S,4.924409683,15.28532609,90,,,,,,,,,
http://allrecipes.com/recipe/frosting-for-german-chocolate-cake,Frosting for German Chocolate Cake,cornstarch,cornstarch,A002Q,0.891,0,15,,,,,,,,,
http://allrecipes.com/recipe/frosting-for-german-chocolate-cake,Frosting for German Chocolate Cake,flaked coconut,Coconut,A014K,1.642001234,4.538972336,237,,,,,,,,,
http://allrecipes.com/recipe/frosting-for-german-chocolate-cake,Frosting for German Chocolate Cake,walnut,Walnut,A014R,2.119348489,7.725276797,118.5,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,ghee clarified butter,Butter,A039C,33.6117324,33.38683788,30,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,onion finely,Onion,A00HC,0.423678833,0.394253258,100,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,garlic,Garlic,A00GZ,0.382843477,0.38422987,16,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,cumin,cumin,A018E,1.133,0,15,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,salt,salt (sea),A042P,0,0,5,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,ginger,ginger,A01AB,0.452,0,5,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,cayenne pepper,black pepper,A018Y,2.5,0,5,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,cinnamon,cinnamon,A019V,1.133,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,turmeric,turmeric,A01AC,1.133,0,1.25,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,tomato sauce,Tomato ketchup and related sauce,A044P,2.562847304,0.119981821,396.2,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,heavy whipping cream,Cream and cream product,A02MK,10.68224368,10.43338684,237,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,paprika,Pepperoni\paprika-type sausage,A025B,12.10137371,18.90909091,10,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,white sugar,White sugar,A032J,0.600784082,1.160147313,15,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,vegetable oil,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,15,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,chicken fresh meat halve cut into bite-size piece,Chicken fresh meat,A01SP,8.582121315,14.28787879,360,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,curry powder,Cocoa powder,A03HG,16.07238784,22.1578315,2.5,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,salt or to,salt (sea),A042P,0,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/curry-stand-chicken-tikka-masala-sauce,Curry Stand Chicken Tikka Masala Sauce,white sugar or to,White sugar,A032J,0.600784082,1.160147313,5,,,,,,,,,
http://allrecipes.com/recipe/root-beer-float-cake-i,Root Beer Float Cake I,yellow cake mix,Cake,A00AN,12.42830087,14.16919177,516.475,,,,,,,,,
http://allrecipes.com/recipe/root-beer-float-cake-i,Root Beer Float Cake I,root beer,Beer,A03MB,0.430349986,0.573546129,12,,,,,,,,,
http://allrecipes.com/recipe/root-beer-float-cake-i,Root Beer Float Cake I,vegetable oil,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,59.25,,,,,,,,,
http://allrecipes.com/recipe/root-beer-float-cake-i,Root Beer Float Cake I,hen egg,Hen egg,A031G,1.903757509,5.576086957,210,,,,,,,,,
http://allrecipes.com/recipe/root-beer-float-cake-i,Root Beer Float Cake I,confectioner sugar,White sugar,A032J,0.600784082,1.160147313,118.5,,,,,,,,,
http://allrecipes.com/recipe/root-beer-float-cake-i,Root Beer Float Cake I,root beer,Beer,A03MB,0.430349986,0.573546129,45,,,,,,,,,
http://allrecipes.com/recipe/botercake,Botercake,butter softened,Butter,A039C,33.6117324,33.38683788,266.625,,,,,,,,,
http://allrecipes.com/recipe/botercake,Botercake,white sugar,White sugar,A032J,0.600784082,1.160147313,296.25,,,,,,,,,
http://allrecipes.com/recipe/botercake,Botercake,vanilla sugar,vanilla,A019H,0.656,0,6.25,,,,,,,,,
http://allrecipes.com/recipe/botercake,Botercake,lemon zest,Lemon,A01BY,0.488155285,0.615434712,30,,,,,,,,,
http://allrecipes.com/recipe/botercake,Botercake,white sugar,White sugar,A032J,0.600784082,1.160147313,15,,,,,,,,,
http://allrecipes.com/recipe/botercake,Botercake,salt,salt (sea),A042P,0,0,5,,,,,,,,,
http://allrecipes.com/recipe/botercake,Botercake,hen egg,Hen egg,A031G,1.903757509,5.576086957,350,,,,,,,,,
http://allrecipes.com/recipe/botercake,Botercake,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,474,,,,,,,,,
http://allrecipes.com/recipe/botercake,Botercake,baking powder,Shortening and similar baking fat,A039G,3.424872306,17.85736916,5,,,,,,,,,
http://allrecipes.com/recipe/double-chocolate-brownie-cake,Double Chocolate Brownie Cake,devil food cake mix,Cake,A00AN,12.42830087,14.16919177,516.475,,,,,,,,,
http://allrecipes.com/recipe/double-chocolate-brownie-cake,Double Chocolate Brownie Cake,instant chocolate pudding mix,Instant coffee powder,A03GQ,0.572037013,0.398128648,110.37,,,,,,,,,
http://allrecipes.com/recipe/double-chocolate-brownie-cake,Double Chocolate Brownie Cake,hen egg,Hen egg,A031G,1.903757509,5.576086957,280,,,,,,,,,
http://allrecipes.com/recipe/double-chocolate-brownie-cake,Double Chocolate Brownie Cake,sour cream,Sour cream product,A02NA,10.68224368,10.43338684,237,,,,,,,,,
http://allrecipes.com/recipe/double-chocolate-brownie-cake,Double Chocolate Brownie Cake,vegetable oil,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,118.5,,,,,,,,,
http://allrecipes.com/recipe/double-chocolate-brownie-cake,Double Chocolate Brownie Cake,tap water,Tap water,A03DL,0,0,118.5,,,,,,,,,
http://allrecipes.com/recipe/double-chocolate-brownie-cake,Double Chocolate Brownie Cake,bitter chocolate chip,Bitter chocolate,A034G,7.744342904,10.37723997,474,,,,,,,,,
http://allrecipes.com/recipe/hunter-style-chicken,Hunter Style Chicken,olive oil,Olive oil,A036P,3.791529078,14.18037436,60,,,,,,,,,
http://allrecipes.com/recipe/hunter-style-chicken,Hunter Style Chicken,chicken cut into piece,Chicken liver,A01XZ,8.582121315,14.28787879,1360.8,,,,,,,,,
http://allrecipes.com/recipe/hunter-style-chicken,Hunter Style Chicken,bacon,Bacon,A022X,10.24531311,15.80681818,240,,,,,,,,,
http://allrecipes.com/recipe/hunter-style-chicken,Hunter Style Chicken,onion,Onion,A00HC,0.423678833,0.394253258,200,,,,,,,,,
http://allrecipes.com/recipe/hunter-style-chicken,Hunter Style Chicken,mushroom,Mushroom soup dry,A0B9S,6.320928082,10.08508027,237,,,,,,,,,
http://allrecipes.com/recipe/hunter-style-chicken,Hunter Style Chicken,parsley,Parsley,A00YE,0.729564449,0.039823685,15,,,,,,,,,
http://allrecipes.com/recipe/hunter-style-chicken,Hunter Style Chicken,basil,basil,A00VV,1.133,0,15,,,,,,,,,
http://allrecipes.com/recipe/hunter-style-chicken,Hunter Style Chicken,salt,salt (sea),A042P,0,0,5,,,,,,,,,
http://allrecipes.com/recipe/hunter-style-chicken,Hunter Style Chicken,ly black pepper,black pepper,A018Y,2.5,0,0,,,,,,,,,
http://allrecipes.com/recipe/hunter-style-chicken,Hunter Style Chicken,white wine,Wine white,A03MV,1.397268563,0.528455285,237,,,,,,,,,
http://allrecipes.com/recipe/hunter-style-chicken,Hunter Style Chicken,tomatoe,Tomatoe,A0DMX,0.919045024,0.054537191,453.6,,,,,,,,,
http://allrecipes.com/recipe/killer-cheesecake,Killer Cheesecake,graham cracker crushed,Cracker and breadstick,A005Y,0.966228073,3.309167813,1,,,,,,,,,
http://allrecipes.com/recipe/killer-cheesecake,Killer Cheesecake,white sugar,White sugar,A032J,0.600784082,1.160147313,30,,,,,,,,,
http://allrecipes.com/recipe/killer-cheesecake,Killer Cheesecake,butter softened,Butter,A039C,33.6117324,33.38683788,118.5,,,,,,,,,
http://allrecipes.com/recipe/killer-cheesecake,Killer Cheesecake,cinnamon,cinnamon,A019V,1.133,0,7.5,,,,,,,,,
http://allrecipes.com/recipe/killer-cheesecake,Killer Cheesecake,cream cheese softened,Cream cheese,A02QZ,11.95431986,11.68539326,679.2,,,,,,,,,
http://allrecipes.com/recipe/killer-cheesecake,Killer Cheesecake,white sugar,White sugar,A032J,0.600784082,1.160147313,237,,,,,,,,,
http://allrecipes.com/recipe/killer-cheesecake,Killer Cheesecake,hen egg,Hen egg,A031G,1.903757509,5.576086957,210,,,,,,,,,
http://allrecipes.com/recipe/killer-cheesecake,Killer Cheesecake,vanilla extract,vanilla extract,A047F,0.656,0,7.5,,,,,,,,,
http://allrecipes.com/recipe/killer-cheesecake,Killer Cheesecake,sour cream,Sour cream product,A02NA,10.68224368,10.43338684,452.8,,,,,,,,,
http://allrecipes.com/recipe/killer-cheesecake,Killer Cheesecake,white sugar,White sugar,A032J,0.600784082,1.160147313,15,,,,,,,,,
http://allrecipes.com/recipe/killer-cheesecake,Killer Cheesecake,vanilla extract,vanilla extract,A047F,0.656,0,5,,,,,,,,,
http://allrecipes.com/recipe/avocado-mango-salsa,Avocado Mango Salsa,avocado - pitted and,Avocado,A01LB,1.340467605,1.626506024,225,,,,,,,,,
http://allrecipes.com/recipe/avocado-mango-salsa,Avocado Mango Salsa,lime juiced,Lime,A01CA,0.347661309,0.390752198,40,,,,,,,,,
http://allrecipes.com/recipe/avocado-mango-salsa,Avocado Mango Salsa,mango - seeded and,Juice mango,A039Y,1.705645872,1.807228916,1,,,,,,,,,
http://allrecipes.com/recipe/avocado-mango-salsa,Avocado Mango Salsa,red onion,Onion,A00HC,0.423678833,0.394253258,80,,,,,,,,,
http://allrecipes.com/recipe/avocado-mango-salsa,Avocado Mango Salsa,habanero pepper seeded and,Chili pepper (jalepeno \ habanero),A00JB,4.253594518,0.208841463,1,,,,,,,,,
http://allrecipes.com/recipe/avocado-mango-salsa,Avocado Mango Salsa,cilantro,cilantro,A00XF,1.133,0,15,,,,,,,,,
http://allrecipes.com/recipe/avocado-mango-salsa,Avocado Mango Salsa,salt to,salt (sea),A042P,0,0,0,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,flax seed meal,Seed oil,A036T,3.110744146,10.6822371,30,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,tap water,Tap water,A03DL,0,0,90,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,sugar,White sugar,A032J,0.600784082,1.160147313,355.5,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,canned pumpkin puree,Pumpkin,A00KH,0.581153289,0.471324984,237,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,applesauce,applesauce,A01PF,2.146,0,118.5,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,316,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,wheat pastry wheat flour,Wheat flour,A003X,0.568187775,3.379180413,79,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,baking soda,Shortening and similar baking fat,A039G,3.424872306,17.85736916,5,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,cinnamon,cinnamon,A019V,1.133,0,5,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,salt,salt (sea),A042P,0,0,3.75,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,baking powder,Shortening and similar baking fat,A039G,3.424872306,17.85736916,2.5,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,nutmeg,nutmeg,A018J,1.133,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/pumpkin-flax-quickbread,Pumpkin Flax Quickbread,clove,Unknown,NA,0,0,1.25,,,,,,,,,
http://allrecipes.com/recipe/apple-and-brown-sugar-corned-beef,Apple and Brown Sugar Corned Beef,apple juice,Juice apple,A039M,0.98488384,0.451807229,948,,,,,,,,,
http://allrecipes.com/recipe/apple-and-brown-sugar-corned-beef,Apple and Brown Sugar Corned Beef,brown sugar,Brown sugar,A032M,0.600784082,1.160147313,118.5,,,,,,,,,
http://allrecipes.com/recipe/apple-and-brown-sugar-corned-beef,Apple and Brown Sugar Corned Beef,mustard,mustard,A044G,0.222,0,15,,,,,,,,,
http://allrecipes.com/recipe/apple-and-brown-sugar-corned-beef,Apple and Brown Sugar Corned Beef,corned cow meat brisket with spice packet,Spice cake,A00CR,12.42830087,14.16919177,2721.6,,,,,,,,,
http://allrecipes.com/recipe/apple-and-brown-sugar-corned-beef,Apple and Brown Sugar Corned Beef,red potatoe scrubbed,Potatoe,A00ZT,0.503206926,0.388219545,1600,,,,,,,,,
http://allrecipes.com/recipe/apple-and-brown-sugar-corned-beef,Apple and Brown Sugar Corned Beef,carrot cut into chunk,Carrot,A00QH,0.391467498,0.2667162,240,,,,,,,,,
http://allrecipes.com/recipe/apple-and-brown-sugar-corned-beef,Apple and Brown Sugar Corned Beef,onion cut into 8 wedge,Onion,A00HC,0.423678833,0.394253258,200,,,,,,,,,
http://allrecipes.com/recipe/apple-and-brown-sugar-corned-beef,Apple and Brown Sugar Corned Beef,cabbage cored and cut into large chunk,large marshmallows,A035H,2.412,0,48,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,vegetable oil,Rapeseed (vegetable) oil,A036V,3.110744146,10.6822371,177.75,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,hen egg,Hen egg,A031G,1.903757509,5.576086957,140,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,white sugar,White sugar,A032J,0.600784082,1.160147313,474,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,all-purpose wheat flour,Wheat flour,A003X,0.568187775,3.379180413,592.5,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,granny smith apple,Apple,A01DJ,0.74261724,0.391566265,711,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,salt,salt (sea),A042P,0,0,5,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,cinnamon,cinnamon,A019V,1.133,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,nutmeg,nutmeg,A018J,1.133,0,1.25,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,baking soda,Shortening and similar baking fat,A039G,3.424872306,17.85736916,10,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,cream cheese softened,Cream cheese,A02QZ,11.95431986,11.68539326,226.4,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,cow milk,Cow milk,A02LV,1.585870237,1.460674157,15,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,vanilla extract,vanilla extract,A047F,0.656,0,5,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,salt,salt (sea),A042P,0,0,2,,,,,,,,,
http://allrecipes.com/recipe/raw-apple-cake,Raw Apple Cake,confectioner sugar,White sugar,A032J,0.600784082,1.160147313,592.5,,,,,,,,,
http://allrecipes.com/recipe/crescent-pastry-puff,Crescent Pastry Puff,white sugar,White sugar,A032J,0.600784082,1.160147313,79,,,,,,,,,
http://allrecipes.com/recipe/crescent-pastry-puff,Crescent Pastry Puff,hen egg,Hen egg,A031G,1.903757509,5.576086957,70,,,,,,,,,
http://allrecipes.com/recipe/crescent-pastry-puff,Crescent Pastry Puff,cream cheese room temperature,Cream cheese,A02QZ,11.95431986,11.68539326,226.4,,,,,,,,,
http://allrecipes.com/recipe/crescent-pastry-puff,Crescent Pastry Puff,vanilla extract,vanilla extract,A047F,0.656,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/crescent-pastry-puff,Crescent Pastry Puff,cinnamon,cinnamon,A019V,1.133,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/crescent-pastry-puff,Crescent Pastry Puff,white sugar,White sugar,A032J,0.600784082,1.160147313,59.25,,,,,,,,,
http://allrecipes.com/recipe/crescent-pastry-puff,Crescent Pastry Puff,granny smith apple - cored and,Apple and similar-,A01DH,0.74261724,0.391566265,3,,,,,,,,,
http://allrecipes.com/recipe/crescent-pastry-puff,Crescent Pastry Puff,refrigerated crescent roll dough,Common laminated dough,A009M,21.96033657,23.10584357,566,,,,,,,,,
http://allrecipes.com/recipe/crescent-pastry-puff,Crescent Pastry Puff,butter melted,Butter,A039C,33.6117324,33.38683788,15,,,,,,,,,
http://allrecipes.com/recipe/sweet-polish-sausage,Sweet Polish Sausage,kielbasa sausage cut into 1 inch piece,Preserved tomato whole or piece,A00ZC,1.922686591,0.065356768,907.2,,,,,,,,,
http://allrecipes.com/recipe/sweet-polish-sausage,Sweet Polish Sausage,worcestershire sauce,Soy sauce,A044R,1.610136508,3.276807024,79,,,,,,,,,
http://allrecipes.com/recipe/sweet-polish-sausage,Sweet Polish Sausage,lemon juice,Juice lemon,A03AH,0.985409837,1.058287203,15,,,,,,,,,
http://allrecipes.com/recipe/sweet-polish-sausage,Sweet Polish Sausage,onion,Onion,A00HC,0.423678833,0.394253258,100,,,,,,,,,
http://allrecipes.com/recipe/sweet-polish-sausage,Sweet Polish Sausage,brown sugar,Brown sugar,A032M,0.600784082,1.160147313,118.5,,,,,,,,,
http://allrecipes.com/recipe/sweet-polish-sausage,Sweet Polish Sausage,hot pepper sauce,Hot chocolate,A03KZ,3.004688415,3.113842428,2,,,,,,,,,
http://allrecipes.com/recipe/sweet-polish-sausage,Sweet Polish Sausage,tap water,Tap water,A03DL,0,0,158,,,,,,,,,
http://allrecipes.com/recipe/no-crust-strawberry-pie,No Crust Strawberry Pie,strawberrie,Strawberrie,A01EA,0.51062147,0.287262873,679.2,,,,,,,,,
http://allrecipes.com/recipe/no-crust-strawberry-pie,No Crust Strawberry Pie,sugar-free cook and serve vanilla pudding mix,vanilla,A019H,0.656,0,59.43,,,,,,,,,
http://allrecipes.com/recipe/no-crust-strawberry-pie,No Crust Strawberry Pie,sugar-free strawberry flavored jell-o,Beer alcohol-free,A03MG,0.430349986,0.573546129,16.98,,,,,,,,,
http://allrecipes.com/recipe/no-crust-strawberry-pie,No Crust Strawberry Pie,tap water,Tap water,A03DL,0,0,474,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,barbeque sauce,Soy sauce,A044R,1.610136508,3.276807024,509.4,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,scotch whiskey,whiskey,A03PF,2.32,0,30,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,worcestershire sauce,Soy sauce,A044R,1.610136508,3.276807024,7.5,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,ginger,ginger,A01AB,0.452,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,cayenne pepper,black pepper,A018Y,2.5,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,paprika,Pepperoni\paprika-type sausage,A025B,12.10137371,18.90909091,2.5,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,chili powder,Chili pepper (jalepeno \ habanero),A00JB,4.253594518,0.208841463,2.5,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,garlic powder,Garlic,A00GZ,0.382843477,0.38422987,2.5,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,onion salt,Onion,A00HC,0.423678833,0.394253258,2.5,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,oregano,oregano,A00XV,1.133,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,red pepper flake,black pepper,A018Y,2.5,0,15,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,white sugar,White sugar,A032J,0.600784082,1.160147313,22.5,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,black pepper or to,black pepper,A018Y,2.5,0,2.5,,,,,,,,,
http://allrecipes.com/recipe/grants-famous-midnight-grill-bbq-sauce,Grant's Famous Midnight Grill BBQ Sauce,hot pepper sauce or to,Hot chocolate,A03KZ,3.004688415,3.113842428,1.25,,,,,,,,,
http://allrecipes.com/recipe/johnnys-spice-rub,Johnny's Spice Rub,garlic powder,Garlic,A00GZ,0.382843477,0.38422987,15,,,,,,,,,
